date,ticker,avg_sentiment,tweet_count
04/12/2020,JNJ,0.3612,1
04/12/2020,MSFT,-0.00535,2
04/12/2020,NKE,0.1154,1
04/12/2020,PFE,0.21246666666666666,3
04/12/2020,TSLA,0.07197058823529412,17
04/12/2020,V,0.3612,1
05/02/2020,AAPL,0.35795,2
05/02/2020,AMZN,0.222375,4
05/02/2020,BA,0.0,1
05/02/2020,DIS,0.029366666666666666,9
05/02/2020,FB,0.0,1
05/02/2020,MSFT,0.18946000000000002,5
05/02/2020,NFLX,0.6369,1
05/02/2020,TSLA,0.02890869565217392,46
05/03/2020,AAPL,0.04882222222222222,9
05/03/2020,AMZN,0.08205,4
05/03/2020,BA,0.03184,5
05/03/2020,BABA,0.0,1
05/03/2020,BAC,0.1591,2
05/03/2020,CCL,0.4215,1
05/03/2020,DIS,0.0,1
05/03/2020,FB,0.059325,4
05/03/2020,GOOG,0.0,1
05/03/2020,MA,0.4404,1
05/03/2020,MSFT,0.322225,4
05/03/2020,NFLX,0.3612,1
05/03/2020,NVDA,0.4579,2
05/03/2020,TSLA,-0.08958,15
05/03/2020,V,0.0,1
05/05/2020,AAPL,0.0,1
05/05/2020,AMZN,0.20095,2
05/05/2020,BA,0.11488749999999999,8
05/05/2020,CCL,0.21820000000000003,3
05/05/2020,DIS,0.1424777777777778,18
05/05/2020,FB,0.328525,4
05/05/2020,MSFT,-0.4019,1
05/05/2020,NFLX,0.49060000000000004,2
05/05/2020,NVDA,0.0,1
05/05/2020,PYPL,0.6249,1
05/05/2020,TSLA,-0.05682857142857144,7
05/05/2020,WMT,0.4215,1
05/06/2020,AAPL,-0.2732,1
05/06/2020,BA,0.12195,24
05/06/2020,CCL,0.1201,3
05/06/2020,JPM,0.8402,1
05/06/2020,TSLA,0.23835,2
05/06/2020,WMT,0.0847,1
05/08/2020,AAPL,0.17485,4
05/08/2020,AMZN,0.0,2
05/08/2020,BA,0.31227,10
05/08/2020,CCL,0.061850000000000016,2
05/08/2020,DIS,0.2838333333333333,3
05/08/2020,MSFT,-0.09866666666666667,3
05/08/2020,NKE,0.6814,1
05/08/2020,PFE,0.21315,2
05/08/2020,PYPL,0.4588,1
05/08/2020,TSLA,0.2677,4
05/08/2020,TSM,0.0,1
05/08/2020,UNH,0.6369,1
05/08/2020,WMT,-0.24285,2
05/09/2020,AAPL,0.2202,2
05/09/2020,MSFT,-0.5346,1
05/09/2020,TSLA,0.08663000000000001,10
05/10/2020,AAPL,-0.026816666666666666,6
05/10/2020,BA,0.2202,2
05/10/2020,TSLA,0.6808,1
05/11/2020,AAPL,0.0,2
05/11/2020,AMZN,0.5508,2
05/11/2020,BABA,0.02131111111111112,9
05/11/2020,TSLA,0.064,2
05/12/2020,TSLA,-0.0077333333333333325,3
06/01/2020,AAPL,0.7793,2
06/01/2020,AMZN,0.4404,1
06/01/2020,NFLX,0.0,1
06/01/2020,TSLA,0.2632,4
06/02/2020,AAPL,-0.07244999999999999,2
06/02/2020,AMZN,0.0,4
06/02/2020,BA,0.6369,1
06/02/2020,BKNG,0.0387,1
06/02/2020,TSLA,0.10488490566037735,53
06/03/2020,AAPL,0.05687142857142858,7
06/03/2020,AMZN,-0.2763,3
06/03/2020,BA,0.0,1
06/03/2020,BABA,-0.30693333333333334,3
06/03/2020,BAC,-0.2732,1
06/03/2020,CCL,0.36755,2
06/03/2020,DIS,0.19752,10
06/03/2020,GOOG,-0.5556,1
06/03/2020,JNJ,-0.0951,1
06/03/2020,JPM,-0.14439999999999997,2
06/03/2020,TSLA,0.11697142857142857,21
06/04/2020,AAPL,0.3612,1
06/04/2020,BA,0.03753333333333333,3
06/04/2020,MCD,0.1511,1
06/04/2020,TSLA,0.7184,1
06/05/2020,AAPL,0.0,1
06/05/2020,AMZN,0.0,1
06/05/2020,BA,0.06348461538461539,13
06/05/2020,BABA,-0.058249999999999996,2
06/05/2020,BRK.B,0.0,1
06/05/2020,CCL,0.7003,1
06/05/2020,DIS,0.13219333333333333,15
06/05/2020,FB,0.296,1
06/05/2020,TSLA,0.12634,5
06/05/2020,WMT,0.0,1
06/06/2020,BA,0.0,1
06/07/2020,BA,0.0,1
06/07/2020,BABA,-0.4215,1
06/07/2020,FB,0.0,1
06/07/2020,MSFT,0.7717,1
06/07/2020,TSLA,0.185775,12
06/08/2020,AAPL,0.07098888888888889,18
06/08/2020,AMZN,0.0,2
06/08/2020,BA,0.5917,2
06/08/2020,DIS,-0.2023,1
06/08/2020,FB,0.0,1
06/08/2020,PYPL,0.6369,1
06/08/2020,TSLA,-0.23559999999999998,4
06/08/2020,V,0.0129,2
06/09/2020,AAPL,0.5583,1
06/10/2020,AAPL,0.11030000000000001,12
06/10/2020,AMZN,0.148,2
06/10/2020,BA,-0.181725,4
06/10/2020,CCL,0.5406,2
06/10/2020,DIS,0.4215,1
06/10/2020,NVDA,0.2023,1
06/10/2020,TSLA,0.22036470588235293,17
06/10/2020,TSM,-0.1027,1
06/10/2020,UPS,-0.5719,1
06/11/2020,AAPL,0.24084,5
06/11/2020,AMZN,-0.0772,1
06/11/2020,FB,0.7579,1
06/11/2020,NFLX,-0.0516,1
06/11/2020,NVDA,-0.0299,1
06/11/2020,SBUX,0.0,1
06/11/2020,TSLA,0.1154,6
07/01/2020,AAPL,0.06936666666666667,3
07/01/2020,AMZN,0.7579,1
07/01/2020,BA,-0.003500000000000003,2
07/01/2020,DIS,-0.7783,1
07/01/2020,FB,0.2583,2
07/01/2020,NVDA,0.6486,1
07/01/2020,PYPL,0.0,1
07/01/2020,TSLA,0.19468125,16
07/01/2020,WMT,-0.4939,1
07/02/2020,AAPL,0.033466666666666665,3
07/02/2020,AMZN,0.0,1
07/02/2020,BA,-0.21075,2
07/02/2020,CCL,-0.4215,1
07/02/2020,DIS,-0.31926666666666664,3
07/02/2020,MSFT,0.44615000000000005,2
07/02/2020,TSLA,-0.030536842105263154,19
07/03/2020,AAPL,-0.296,1
07/03/2020,BA,0.2202,2
07/03/2020,CCL,0.2382,1
07/03/2020,DIS,0.5106,1
07/03/2020,TSLA,-0.42315,2
07/04/2020,AAPL,-0.20972,5
07/04/2020,BA,0.005166666666666653,6
07/04/2020,CCL,0.2202,4
07/04/2020,DIS,0.0,1
07/04/2020,NVDA,0.4404,1
07/04/2020,TSLA,-0.32985,2
07/04/2020,XOM,0.0,1
07/05/2020,AAPL,0.1027,1
07/05/2020,BA,0.9153,1
07/05/2020,BABA,-0.07635,4
07/05/2020,CCL,0.68145,2
07/05/2020,DIS,-0.095,8
07/05/2020,HD,0.0,1
07/05/2020,NFLX,0.7269,1
07/05/2020,PFE,0.2283,1
07/05/2020,PG,0.5777,1
07/05/2020,PYPL,0.339625,4
07/05/2020,SBUX,0.0,1
07/05/2020,TSLA,-0.08373333333333333,6
07/07/2020,AMZN,0.3551,3
07/07/2020,BA,0.0,1
07/07/2020,BAC,0.0,1
07/07/2020,BKNG,0.0,1
07/07/2020,DIS,0.7269,1
07/07/2020,FB,0.0,2
07/07/2020,JPM,0.0,1
07/07/2020,MSFT,0.4019,1
07/07/2020,NFLX,0.5759,1
07/07/2020,TSLA,0.12804,10
07/07/2020,WMT,0.0,1
07/08/2020,AAPL,0.3379,5
07/08/2020,AMZN,0.5994,1
07/08/2020,BA,0.0644,2
07/08/2020,BABA,-0.7269,1
07/08/2020,BRK.B,0.148,2
07/08/2020,FB,-0.12179999999999999,5
07/08/2020,HD,0.0,1
07/08/2020,LOW,-0.2732,1
07/08/2020,MSFT,0.12765,4
07/08/2020,PYPL,0.0,1
07/08/2020,TSLA,0.45855,2
07/09/2020,AAPL,-0.1786,2
07/10/2020,AAPL,0.0,1
07/10/2020,AMZN,0.0,1
07/10/2020,BA,0.0,1
07/10/2020,BABA,-0.06743333333333333,3
07/10/2020,DIS,0.4588,1
07/10/2020,GOOGL,-0.5413,1
07/10/2020,MCD,0.0,1
07/10/2020,NFLX,0.0,1
07/10/2020,NVDA,0.12375,2
07/10/2020,TSLA,-0.05019999999999999,10
07/10/2020,UPS,0.3089,1
07/11/2020,AAPL,-0.3182,1
07/11/2020,NFLX,0.7184,1
07/11/2020,XOM,0.5423,1
07/12/2020,ABNB,0.3907,1
07/12/2020,HD,-0.3182,1
07/12/2020,PFE,0.0,2
07/12/2020,TSLA,-0.022074999999999994,12
08/01/2020,AAPL,-0.06256666666666667,6
08/01/2020,BA,-0.6908,1
08/01/2020,BABA,0.0,1
08/01/2020,DIS,0.2657,2
08/01/2020,TSLA,0.16117222222222222,18
08/01/2020,TSM,0.4019,1
08/02/2020,AAPL,0.2023,1
08/02/2020,TSLA,-0.0386,2
08/03/2020,AAPL,-0.6486,1
08/04/2020,AAPL,0.007266666666666681,3
08/04/2020,BA,-0.0171142857142857,7
08/04/2020,CCL,0.23835,2
08/04/2020,DIS,0.28099999999999997,3
08/04/2020,FB,0.3182,1
08/04/2020,GOOGL,-0.5267,1
08/04/2020,MCD,0.296,1
08/04/2020,TSLA,0.09726666666666667,6
08/05/2020,AAPL,0.10115,2
08/05/2020,AMZN,0.6369,1
08/05/2020,BKNG,0.0,1
08/05/2020,CCL,-0.35105000000000003,2
08/05/2020,DIS,0.3881666666666666,3
08/05/2020,MCD,0.0,1
08/05/2020,MSFT,0.765,1
08/05/2020,TSLA,0.0004090909090909063,11
08/06/2020,AAPL,0.0,1
08/06/2020,BA,-0.18765,4
08/06/2020,TSLA,0.6361,1
08/07/2020,AAPL,0.22736666666666663,6
08/07/2020,AMZN,0.11942000000000001,5
08/07/2020,BA,0.056575,4
08/07/2020,BABA,0.4019,1
08/07/2020,CCL,-0.2732,1
08/07/2020,DIS,0.0,1
08/07/2020,FB,-0.03260000000000002,2
08/07/2020,GOOG,-0.2315,1
08/07/2020,NFLX,0.7579,1
08/07/2020,PYPL,0.4404,1
08/07/2020,TSLA,-0.1483818181818182,11
08/07/2020,WMT,0.49995,2
08/08/2020,AAPL,-0.1779,1
08/08/2020,BRK.B,0.7096,1
08/08/2020,FB,0.0,1
08/08/2020,TSLA,-0.09407499999999999,4
08/09/2020,AAPL,0.035652380952380956,21
08/09/2020,BA,0.0,1
08/09/2020,BABA,0.0,1
08/09/2020,DIS,0.0,1
08/09/2020,TSLA,0.01215263157894737,57
08/09/2020,WMT,0.0762,1
08/10/2020,AAPL,0.13411111111111113,9
08/10/2020,AMZN,0.296,1
08/10/2020,BA,0.4205666666666667,3
08/10/2020,BABA,0.0,1
08/10/2020,BAC,0.0,1
08/10/2020,LOW,-0.2732,1
08/10/2020,SBUX,0.4215,1
08/10/2020,TSLA,0.1915,11
08/10/2020,WMT,0.0386,2
08/10/2020,XOM,0.0,1
08/11/2020,AAPL,0.7269,1
08/12/2020,AAPL,0.47165,4
08/12/2020,ABNB,0.5257499999999999,2
08/12/2020,AMZN,0.2023,1
08/12/2020,BA,-0.24695,2
08/12/2020,BABA,0.0,1
08/12/2020,HD,-0.5267,1
08/12/2020,PFE,0.169825,16
08/12/2020,TSLA,0.09530731707317074,41
09/01/2020,AAPL,0.1531,4
09/01/2020,AMZN,0.0,1
09/01/2020,DIS,0.24695,2
09/01/2020,FB,0.30345,2
09/01/2020,SBUX,0.2202,2
09/01/2020,TSLA,0.33446923076923074,13
09/01/2020,V,0.6808,1
09/02/2020,AAPL,-0.511,2
09/03/2020,AAPL,0.15397142857142856,7
09/03/2020,BAC,-0.296,1
09/03/2020,MSFT,0.0772,1
09/03/2020,SBUX,0.3612,1
09/03/2020,TSLA,0.34704,5
09/04/2020,AAPL,0.2202,2
09/04/2020,BA,0.64745,2
09/04/2020,CCL,0.0258,1
09/04/2020,DIS,0.004528571428571422,7
09/04/2020,JPM,-0.5267,1
09/04/2020,KO,0.0,1
09/04/2020,MSFT,0.36819999999999997,2
09/04/2020,NFLX,-0.014249999999999985,2
09/04/2020,PFE,0.0,1
09/04/2020,TSLA,-0.21028000000000002,5
09/05/2020,DIS,0.32985,2
09/05/2020,MSFT,0.5719,1
09/05/2020,V,0.6652,1
09/06/2020,AAPL,0.0,1
09/06/2020,AMZN,0.7783,1
09/06/2020,BA,0.11365714285714283,7
09/06/2020,CCL,-0.36413333333333336,3
09/06/2020,FB,0.0,1
09/06/2020,MSFT,0.0,1
09/06/2020,TSLA,0.15473333333333333,9
09/06/2020,WMT,0.0,1
09/07/2020,AAPL,0.3107666666666667,3
09/07/2020,AMZN,0.17113333333333333,3
09/07/2020,BA,-0.25,1
09/07/2020,BABA,0.27763333333333334,3
09/07/2020,CCL,0.5106,1
09/07/2020,DIS,-0.07655,2
09/07/2020,FB,0.5106,1
09/07/2020,MSFT,0.0,1
09/07/2020,NVDA,0.0,1
